CO,NO2,O3,AQI,CO AQI,NO2 AQI,O3 AQI,PM2.5 AQI
0.0314122252166138,0.0001201350241898,0.1318154931067863,49,3.0,19.0,44.0,49.0
0.0348874703049512,0.0002930767659562,0.1317445337771812,56,5.0,22.0,43.0,56.0
0.0331185283139207,0.000168484141746,0.1266600683981393,44,3.0,19.0,44.0,34.0
0.029547799378621,0.0002863745903595,0.1286039948462896,47,3.0,21.0,45.0,47.0
0.0358666724105272,0.0001069531297651,0.1279886981884888,77,7.0,26.0,58.0,77.0
0.0318589396774634,0.000134318555953,0.1270262259498863,81,8.0,25.0,77.0,81.0
0.0318589396774634,0.0001854500296757,0.1286296546458654,73,9.0,35.0,47.0,73.0
0.0318589396774634,0.0002378959605998,0.127086697542818,55,8.0,35.0,42.0,55.0
0.0318589396774634,0.0002378959605998,0.1243142768999629,59,8.0,31.0,45.0,59.0
0.0370029918849311,0.0002421261295817,0.1229448151114007,56,3.0,20.0,45.0,56.0
0.0271358117461089,6.449384090953574e-05,0.1529513597487756,36,3.0,24.0,36.0,25.0
0.0310348831117021,0.0002660607860888,0.137748301029147,36,6.0,20.0,35.0,36.0
0.034843757748589,0.000252550409641,0.1311249881982248,46,6.0,37.0,46.0,46.0
0.0377631187438805,0.000225953357596,0.1269003317911403,45,8.0,37.0,46.0,45.0
0.0364425927400434,0.0003833157534243,0.1267049461602629,44,9.0,40.0,44.0,38.0
0.0322186881128469,0.0002320190329074,0.1282288510388203,71,8.0,49.0,71.0,46.0
0.0328103750943998,0.0002663239581352,0.127280054620914,115,9.0,38.0,115.0,59.0
0.0286892922205185,9.409968333780512e-05,0.1257804185151522,71,9.0,37.0,71.0,60.0
0.0253843870013844,0.0002976921095977,0.1257276237010424,61,6.0,26.0,40.0,61.0
0.0312321931123601,0.0002372093222219,0.1242454759776066,40,5.0,24.0,37.0,40.0
0.0344444140791747,9.27203858749926e-05,0.125333243284098,39,3.0,21.0,39.0,37.0
0.0344444140791747,0.0002379199762702,0.1248257898527428,53,6.0,25.0,44.0,53.0
0.0344444140791747,0.0003396365320786,0.1286767432681897,54,7.0,41.0,44.0,54.0
0.0396310931507026,0.0002680413017513,0.125384047627396,59,8.0,38.0,54.0,59.0
0.0316789987084659,0.0001275570191993,0.1204221698355544,97,9.0,40.0,97.0,48.0
0.0319751389324529,0.0001993689802474,0.1198361888527363,67,10.0,44.0,67.0,56.0
0.0362018644809569,0.0004938892670904,0.1171291843056183,77,9.0,41.0,77.0,66.0
0.0300002619624011,0.0002155453257727,0.1183873042463755,65,10.0,48.0,54.0,65.0
0.0300002619624011,0.0001497046185822,0.1249252925387718,77,11.0,38.0,77.0,57.0
0.0401152484118768,0.0002002385686961,0.1244358865189886,60,11.0,45.0,48.0,60.0
0.0329270834949934,0.0001564893173053,0.1179020330309369,49,11.0,31.0,39.0,49.0
0.0340906344354008,0.0001248170260346,0.1129152969938298,35,7.0,22.0,35.0,27.0
0.0382922664284544,0.0003588157414922,0.1227399557828384,34,6.0,25.0,32.0,34.0
0.0311429612338411,0.0002238601470234,0.1348428036943842,39,6.0,27.0,39.0,35.0
0.0361761637031879,0.0004007219104094,0.1358392238616368,43,7.0,30.0,43.0,43.0
0.0368954823479752,0.0002561783300602,0.1270695920590918,46,8.0,27.0,43.0,46.0
0.0288680959492799,0.0001094751682608,0.1169232924621802,45,8.0,42.0,44.0,45.0
0.0368748754262768,0.0003114843566435,0.1220694705843409,47,10.0,47.0,32.0,39.0
0.0356225170542209,0.0002887042501241,0.1208291128277267,46,9.0,46.0,40.0,30.0
0.0343796238303039,0.0003827350155914,0.1215301081537686,46,9.0,46.0,44.0,28.0
0.0338821823512428,0.000357219512807,0.1180669590830303,51,9.0,51.0,46.0,38.0
0.0360147949560825,0.0005575876566579,0.1191448941826316,62,10.0,55.0,58.0,62.0
0.0360147949560825,0.0003590217966119,0.1138319075107093,71,14.0,46.0,71.0,69.0
0.0373142547905286,0.0002603402172097,0.1172865964471797,119,11.0,43.0,119.0,74.0
0.0341780744492863,0.000332818017341,0.1122343763708593,58,11.0,37.0,39.0,58.0
0.0317030698060855,0.0002805300173348,0.1167769357561571,34,3.0,25.0,34.0,25.0
0.0399043820798228,0.0002252229169242,0.1224532350897271,35,6.0,35.0,32.0,26.0
0.0405078977346249,0.0003256953105528,0.1299737461337911,44,9.0,44.0,31.0,27.0
0.0405078977346249,0.0003256953105528,0.1365755200385469,44,10.0,44.0,29.0,39.0
0.0354420640781084,0.0002402282982837,0.1259231213831684,50,11.0,43.0,42.0,50.0
0.0366391465067708,0.0002049164639413,0.1335356807015469,45,9.0,42.0,45.0,33.0
0.0340533852577065,0.0004020898195447,0.1266782283782423,48,11.0,48.0,39.0,42.0
0.0349886573538488,0.0001726635382509,0.1193067468702288,31,6.0,25.0,31.0,26.0
0.0337378382682657,0.0002560263383201,0.1230285316705183,35,7.0,20.0,28.0,35.0
0.0270192977040891,7.842703053025938e-05,0.1203906685113397,38,3.0,25.0,38.0,16.0
0.0379089303314525,0.0003872055676764,0.1193633079528303,51,9.0,44.0,29.0,48.0
0.0361301228403891,0.000193028886307,0.1148687980261009,42,10.0,42.0,27.0,33.0
0.0352448494850941,0.0003145702939944,0.1193164214491339,42,8.0,42.0,32.0,20.0
0.0309530403464901,0.0001524190010967,0.1310415565967005,39,8.0,31.0,39.0,28.0
0.0349624107456428,0.0001524190010967,0.128307297825759,41,6.0,27.0,38.0,41.0
0.0350139178335518,0.0001781751286937,0.1238036680960721,40,8.0,29.0,37.0,40.0
0.0350139178335518,9.977170702764272e-05,0.1198191866278141,31,7.0,31.0,28.0,22.0
0.0350139178335518,0.0002295048565474,0.1200142682327237,36,7.0,36.0,26.0,23.0
0.0361421480774726,0.0004039821542586,0.1265549167698484,37,8.0,37.0,27.0,33.0
0.0361421480774726,0.0001872804575543,0.1433179416825016,33,8.0,28.0,29.0,33.0
0.0432506613433178,0.0003031720407305,0.1409002691506743,34,7.0,30.0,34.0,25.0
0.0375034380704005,0.0002665671267294,0.1373236010597097,45,8.0,33.0,34.0,45.0
0.0375034380704005,0.0002665671267294,0.1348523646592523,60,10.0,36.0,40.0,60.0
0.0375034380704005,0.0002885477592124,0.1344480235609924,56,13.0,44.0,28.0,56.0
0.0337815582752084,0.0002794151660053,0.1297540515660691,41,13.0,41.0,28.0,37.0
0.0394398776242713,0.0005358355337933,0.1219676440244627,38,11.0,35.0,26.0,38.0
0.040699050535649,0.0002959141565951,0.1273909211158213,48,6.0,31.0,30.0,48.0
0.0391421469850325,0.0003511263057588,0.1422286331652993,48,8.0,36.0,31.0,48.0
0.0391421469850325,0.0002792270782366,0.1368525148406364,48,10.0,41.0,27.0,48.0
0.0391421469850325,0.0001494837197241,0.1310873776673716,36,10.0,36.0,34.0,29.0
0.0391421469850325,0.0004639580147338,0.1355343163012885,51,13.0,51.0,16.0,46.0
0.0366928838193261,0.0004739362630059,0.138950288295687,62,14.0,42.0,27.0,62.0
0.0366022139787519,0.0003999008913522,0.1331641175726505,64,13.0,34.0,31.0,64.0
0.0342140378382251,0.0002453759370836,0.1307995617389125,52,10.0,42.0,28.0,52.0
0.0344675146043154,0.0002277796109987,0.1325861946830006,40,10.0,40.0,29.0,38.0
0.0318047739565238,0.0001729364403919,0.131176340996556,41,10.0,41.0,31.0,39.0
0.0310281424757081,0.0001729364403919,0.1354818107127256,56,13.0,43.0,16.0,56.0
0.0310281424757081,0.0001729364403919,0.1564556921407554,31,5.0,25.0,31.0,23.0
0.0395095366984438,0.0002864145499187,0.1408182792588539,49,7.0,21.0,25.0,49.0
0.0386624708771542,0.0001470704673448,0.1414671979930554,56,9.0,22.0,32.0,56.0
0.0386624708771542,0.000224392642849,0.1420684009789819,68,7.0,24.0,31.0,68.0
0.0386624708771542,0.000224392642849,0.1318140625953117,74,9.0,26.0,24.0,74.0
0.0386624708771542,0.0005448940210042,0.1231572031974271,64,10.0,28.0,20.0,64.0
0.0386624708771542,0.000304514687741,0.1313587799667755,75,9.0,29.0,28.0,75.0
0.0386624708771542,0.0003340875827157,0.1272303692186386,69,11.0,30.0,28.0,69.0
0.0318726269022072,0.0003340875827157,0.136343598365726,53,6.0,25.0,33.0,53.0
